id,numberOfASTs,revisionCommit,projectNames,buildTools,projectUrls,stars,numberOfRefs
3229710,319,0c674bd46abe9d4d06048a11df0d1448055d6890,ysangkok/gdi1_praktikum,eclipse|ant,https://github.com/ysangkok/gdi1_praktikum,1,1
10542382,60,7c8f9ab26f3d45786c66f0e70edd94a4e2cfed61,randellbrowning/BeginningJee6,maven|ant,https://github.com/randellbrowning/BeginningJee6,-1,1
4285246,1071,f251231d7e35ba8b40f129cbae8c8a11ca9c50e7,Silvian/AndroidProjects,eclipse|android|ant|maven,https://github.com/Silvian/AndroidProjects,0,9
3556277,584,32da62d86448b3a05d2920d604857d54fc5f1fcb,mingfang/Redshape-AS,maven|eclipse,https://github.com/mingfang/Redshape-AS,-1,4
3810231,8759,05f32b012b9290a6d3697b4e954d2c62ac1b6149,dparoulek/jersey,maven|ant,https://github.com/dparoulek/jersey,1,258
7139793,578,a8fb7fb2f4fc76b540f326f6c119dfd6505cd1a0,Jeraff/PatriciaTrie,maven,https://github.com/Jeraff/PatriciaTrie,-1,4
9884240,2863,c808939fa938203555bc74716e17ef57b7356231,ivied/SChat,android|eclipse|maven|idea|gradle,https://github.com/ivied/SChat,0,4
10271439,790,5d81c20f86bec9d8732a89119c1ecd721d61a402,Mamesoft/BukkitSocketChat_Java,eclipse,https://github.com/Mamesoft/BukkitSocketChat_Java,0,2
3424404,357,9623375e46f6daa1fec6d868c3ae2f5cb2ce43fc,TonnyXu/Zxing,ant|android|eclipse|maven,https://github.com/TonnyXu/Zxing,2,3
1258917,505,ee67521b3bbef09b82601bd38209737be8f84402,pfrolov/connection-pool,maven,https://github.com/pfrolov/connection-pool,-1,5
4993697,9120,6b3ac2856ef0c31a119d07472321611c9a11192e,Evervolv/android_external_guava,ant|eclipse|maven,https://github.com/Evervolv/android_external_guava,1,67
9877340,308,84d62915b7f67cbf251471912f71960df8ba5186,ace-han/ace-parent,eclipse|maven,https://github.com/ace-han/ace-parent,0,2
