id,numberOfASTs,revisionCommit,projectNames,buildTools,projectUrls,stars,numberOfRefs
10253222,392,37cd98ab2d906cf0426ffcf5586244773c275dcb,Zipwhip/zipwhip-signals,maven,https://github.com/Zipwhip/zipwhip-signals,2,1
4017779,248,7a9da8b67743bd67db212846a31341a8b29304cf,adamd/z,maven|eclipse,https://github.com/adamd/z,10,2
4654713,294,d15ed24e67b6f55bcf6284791fdc2cb7abdeb7ed,appfirst/nagios-plugins,maven|gradle,https://github.com/appfirst/nagios-plugins,17,2
13145682,410,b9c246f8075d6e9b19f4284177ee36a8049f5390,moTwin/Real-Time-Twitter-Push-Connector,android|maven|eclipse,https://github.com/moTwin/Real-Time-Twitter-Push-Connector,0,1
10496068,1581,11545e97f68d500440b95d0e7f7720f54ad57f43,turbospaces/gserver,maven,https://github.com/turbospaces/gserver,3,6
6481312,16971,925152aaffdfb7dd5c2ca0c28e93fabd5f00673a,codesplice/platform_external_guava,ant|eclipse|maven,https://github.com/codesplice/platform_external_guava,0,30
2825121,135,551d443a3e35d99654d95bec976630288c480b5f,travuun/Pipeline,maven|eclipse,https://github.com/travuun/Pipeline,-1,1
12636156,779,9522a93dda127bdab850a00dec104997ec53563a,henry4j/-09-13-2013,ant|eclipse|maven|android,https://github.com/henry4j/-09-13-2013,0,10
240474,3526,6ed473ce66f165449f3b8027a31b61ed3de27110,apache/hadoop-common,ant|eclipse|maven,https://github.com/apache/hadoop-common,91,56
9349665,1445,f92b45843fb7dfdf8e4ab258d38b4cc22c6bf4d9,codyaray/cassandra-sc2cc,maven,https://github.com/codyaray/cassandra-sc2cc,0,4
5789329,118,b09c185613401742d2f578d1a466c856018bc5d9,nevermissing/junio,eclipse|maven,https://github.com/nevermissing/junio,-1,1
10040986,877,b84b0898c6ae1e8c532ed0d545e0deff4b1b36d1,jclouds/jclouds-labs-openstack,maven,https://github.com/jclouds/jclouds-labs-openstack,12,54
8345426,1249,b300e638e04b5cde98846b1bfd4f9a8b59e4e6c0,smarr/caliper,ant|maven|idea,https://github.com/smarr/caliper,0,5
12143761,184,123f3ef2fef19fc07d9617b50026feb1f0307f09,sladeware/groningen,eclipse|maven,https://github.com/sladeware/groningen,10,4
10152418,776,ba8c8136f74b5b396d6a9b532e0219036ead337b,mcaprari/lab,maven,https://github.com/mcaprari/lab,1,6
10824248,2101,b0c0deee3402052340971f5a0e5a21bd2ab15dca,cicavey/jzwave,eclipse|gradle,https://github.com/cicavey/jzwave,5,4
1816086,627,8e4f6bc9f3fbe7223a2c3adbe37389fc619a0703,jclouds/legacy-jclouds-karaf,maven,https://github.com/jclouds/legacy-jclouds-karaf,15,3
1384929,3711,4d05a903cfc1bf420f1e48e1ad8fff68c340488d,proofpoint/platform,maven,https://github.com/proofpoint/platform,51,40
8076365,133,3640d3be5501ce01f890dff6ab942fb478421a01,xose/java-persona-verifier,maven,https://github.com/xose/java-persona-verifier,0,2
9639129,874,5856264bbf6e3adb53aa64b38166720246b2344f,mgodave/zookeeper-client,maven,https://github.com/mgodave/zookeeper-client,0,22
11429654,1326,526867de26637383c3f47dcf6c5d56f63ebe9603,mrflip/caliper,ant|maven|idea,https://github.com/mrflip/caliper,5,5
7788524,653,cdaa5e1bf78be5b3e24a8b2ec243624f6eeea8e9,wfhartford/process-pool,maven,https://github.com/wfhartford/process-pool,0,9
8477834,620,df0779ee8ff2075ad9dd43d5f06c8ba66bea1fd0,tbroyer/promises,maven,https://github.com/tbroyer/promises,18,9
9861696,779,f9d7dfe52d924defd56da5a4802e4f8fcb760cce,henry4j/-08132013,ant|maven|eclipse|android,https://github.com/henry4j/-08132013,-1,10
4816050,406,45e250618eaba290f1834cba1a7091393b59d87c,shansun123/guava-demo,maven,https://github.com/shansun123/guava-demo,3,4
6102710,415,e7809f3c6cf63d144616862ee2bfe437c53a5335,JanGe/intellicloudbench,maven,https://github.com/JanGe/intellicloudbench,2,2
4021174,1441,253d5b2dabe780253f10bfce3bf088c48048f62b,aweisberg/JitCask,eclipse,https://github.com/aweisberg/JitCask,17,13
7660909,27,6fa6f15b5684e7e7cb4cf54e103e60cde98bc054,Numerate/numatix,eclipse|ant,https://github.com/Numerate/numatix,-1,1
10041001,2207,c20d6f03d2cc611a3d5b88ef6e7d7d56b00dd263,jclouds/jclouds-chef,maven,https://github.com/jclouds/jclouds-chef,6,130
4520515,17007,fc53e40abbf210b788c501cb7f28123d7ec720fe,mkeesey/guava-for-small-classpaths,ant|maven,https://github.com/mkeesey/guava-for-small-classpaths,1,30
8955745,120,f4085a926e8acfb407f87d29f567b2deebc8b2ec,ViveLesPates/projet,maven,https://github.com/ViveLesPates/projet,0,2
8636833,5910,4f4449f602f3857c55855abbf2b7636b67d76c5b,teamblueridge/gerrit,eclipse|maven,https://github.com/teamblueridge/gerrit,0,2
8575948,1369,29f84ccb38f724a7b3f5deef907cae3c0e5ac1a0,NGDATA/hbase-indexer,maven,https://github.com/NGDATA/hbase-indexer,199,1
6969798,195,519f9a709a1db0b4da8457b72ec4fd2726eff91c,dma-ais/AisStore,eclipse|maven,https://github.com/dma-ais/AisStore,7,1
3596323,17237,08a93dd79f9b45c50a450e94d3d7c29a8d60166d,lowasser/guava-experimental,ant|maven,https://github.com/lowasser/guava-experimental,2,30
7385922,16971,4ea7700c6611ccdfc2ca1b599b53117bb249bb11,yuifan/pexus4_external_guava,ant|maven|eclipse,https://github.com/yuifan/pexus4_external_guava,0,30
3786953,521,0e90c9e717928798a59f89244ef37281ff6558ee,biomart/biomart-rc7,ant|eclipse,https://github.com/biomart/biomart-rc7,1,8
13279634,9344,9577768bf4067ee80422727fa0fbf493d78a4d99,gracefullife/gerrit,eclipse|maven,https://github.com/gracefullife/gerrit,0,28
12925113,403,80ac9e75ae9149fa58bb1e30709367cdfe873312,Yubico/yubico-bitcoin-java,maven,https://github.com/Yubico/yubico-bitcoin-java,7,1
6290993,12,d68895f32fbc22001c0577ed6a91aa5a0fd37ef0,apache/crunch,maven|sbt,https://github.com/apache/crunch,82,1
6564414,9,02f4ff93fe75af5e6ebc6d0379e77f1cf2931f62,jjmason/android-resource-thief,eclipse|android,https://github.com/jjmason/android-resource-thief,0,1
6325915,435,a8c01ef460fc8ded9883226fcbd23d92750208a5,jclouds/jclouds-perftest-s3,maven,https://github.com/jclouds/jclouds-perftest-s3,0,4
9113580,232,1393be62f302ff186bffebb2b959233f089b8343,dCache/dcache,ant|eclipse|maven,https://github.com/dCache/dcache,57,7
12473663,709,81a52768c48531bf9ae41bca8a835bd8dffe5000,stevemlayton/archive-utils,ant,https://github.com/stevemlayton/archive-utils,0,6
12816227,779,ce5889fd63b0b5b29e4705bb9984d10c004e5870,henry4j/-,ant|eclipse|maven|android,https://github.com/henry4j/-,0,10
8504230,901,da35dcc8896ffa441f0c91df1063a7af9682f815,Blackrush/Shivas,maven,https://github.com/Blackrush/Shivas,7,15
13198861,1654,e1fc33881dac71757e55dbb4a9cd371a5ec5ed80,hi-entropy/reefy-draft,maven,https://github.com/hi-entropy/reefy-draft,0,24
12953256,2030,1cd137fd5c739fd153b0b5d37238157ed23c996f,grouplens/lenskit,eclipse|maven|idea,https://github.com/grouplens/lenskit,606,9
6765281,1745,ba5a3c641c31718c4d4f755120591aee0ae02ab4,datastax/java-driver,eclipse|maven,https://github.com/datastax/java-driver,808,14
3269077,57,34f0cf84f08779a52499ff2da202978aa7150f1c,mjedynak/concurrency-examples,maven,https://github.com/mjedynak/concurrency-examples,3,3
8888235,17957,9b6903b54fef23d73b62db546efd5ab772f2d8ef,maginatics/guava-libraries,ant|maven,https://github.com/maginatics/guava-libraries,-1,35
13789688,17957,f83bd3a20f06dd9b3ab788f8ae8f661555ba49c8,enriquessp/guava-libraries,ant|maven,https://github.com/enriquessp/guava-libraries,-1,35
3315140,5052,1567e5b74b349a4e9d332122ec715f50a3ac3f60,nethad/clustermeister,maven|ant,https://github.com/nethad/clustermeister,7,36
942381,459,ca5c2fc40d39cd8e6c7b2bd468a19b03a0ab86f6,saf/Funcheck,ant|eclipse,https://github.com/saf/Funcheck,1,5
4993697,16971,6b3ac2856ef0c31a119d07472321611c9a11192e,Evervolv/android_external_guava,ant|eclipse|maven,https://github.com/Evervolv/android_external_guava,1,30
10189115,1100,3af10a5a0ead83f9aca88e8b9a7ac2373f94cd9a,linxi246/dianying_fm,eclipse|maven,https://github.com/linxi246/dianying_fm,1,3
5784933,26115,ea386af8d6b307c4a1d1c176f57be82acd54cee8,dodgejesse/Temporal,eclipse|maven|ant,https://github.com/dodgejesse/Temporal,0,27
7070126,1962,922874d4a4b4a77dc5f90aaed2e9d7830dd80720,nlr/gamedevsoc,eclipse,https://github.com/nlr/gamedevsoc,-1,17
5175291,5976,75a555573789ddde12953c3eda7b25b9210103c9,airlift/airship,maven,https://github.com/airlift/airship,29,14
6785511,1620,8b95eebcb31127f7a76cdd08dcac54440429e9f4,cloudera/hdfs-nfs-proxy,maven,https://github.com/cloudera/hdfs-nfs-proxy,-1,3
4454846,801,fed0ab90bb9ae36ade0117ea4ff5e65693aca208,Abnaxos/pivote-java,maven,https://github.com/Abnaxos/pivote-java,1,1
7597773,591,058688de451d9aacd20d37b0f1aa25a35cca55e0,ties/commoncrawl-jsusage-v2,maven,https://github.com/ties/commoncrawl-jsusage-v2,0,2
9856891,31883,9af907b156500e8eed264675920a5439ca4bffb1,hank/feathercoinj,ant|maven,https://github.com/hank/feathercoinj,1,43
5904223,8783,cea7e8726cf87ee62ae9ae7d5bba9793621bfe13,JetBrains/kannotator,idea,https://github.com/JetBrains/kannotator,29,9
12677313,5877,9b8ae6206236f966fe8a1b141f34da08ef928702,ckamm/gerrit,eclipse|maven,https://github.com/ckamm/gerrit,1,2
13275232,669,e13fdba6eb342519be3ebf84d479fa30c307cea0,amino-cloud/amino,maven,https://github.com/amino-cloud/amino,5,1
1525077,6192,07e402c76fb86e4e2475b3cbf8b872f26cdc7375,TYPO3/gerrit,eclipse|maven,https://github.com/TYPO3/gerrit,1,2
4086159,144,07673568a4513c41102bc865cff4fc43840789fc,coenrecruitment/capsulecrm-java,,https://github.com/coenrecruitment/capsulecrm-java,7,2
1581151,586,aeb351756e5bf192b2ebfaa0498ee76a427dfd2d,itm/wsn-device-drivers,maven|eclipse,https://github.com/itm/wsn-device-drivers,6,9
2057742,1837,7cc807378859e7e6ca4d403ea35cf0851ba74a36,jim618/multibit,eclipse|ant|maven|idea,https://github.com/jim618/multibit,357,1
6018023,547,bd8eaea178aabaf6fbaaec98c6828de5aa6713b3,comunes/kune,eclipse|maven,https://github.com/comunes/kune,72,6
5310889,17296,af568193e6ee1015f38fb7c2bfed6228529f43b9,Noia/guava-libraries,ant|maven,https://github.com/Noia/guava-libraries,-1,30
7948704,2469,36fb761a34e1e84672339843ff12b5617ea9e042,oxhead/decoupled-hadoop,ant|eclipse|maven,https://github.com/oxhead/decoupled-hadoop,0,32
12616508,108,4c1b7962c46b2e7c3c3abe462163cb873585569f,dursunkoc/egits,maven,https://github.com/dursunkoc/egits,-1,2
12425803,2352,293e761688da6b9c601eb7f687ef5f76d9a64864,lisaglendenning/zookeeper-clients,maven,https://github.com/lisaglendenning/zookeeper-clients,2,19
9504214,10433,d140ed4bd6a2943787de3b3427abfd3a9f2460a0,facebook/buck,eclipse|idea|ant|android,https://github.com/facebook/buck,4825,51
12523290,779,b04fc4c6101f0492131ff40b7888bd832a8bd48c,henry4j/text,maven|eclipse,https://github.com/henry4j/text,-1,10
6238655,274,81b836fbd3123e6a3a6cbf351a56cdcd378380ee,seanp33/pento,maven,https://github.com/seanp33/pento,1,3
12677795,330,a2414938bbb571c1c7e3eeec16d57b64319116ad,ubi-city/yolo,idea|gradle|maven,https://github.com/ubi-city/yolo,-1,2
6683039,218,30f6521728979cf8cbd85a568b259bc4ffc1f4ae,coacoas/jaxjug-guava-presentation,gradle|sbt,https://github.com/coacoas/jaxjug-guava-presentation,0,4
11836577,142,69b824e5c034fa5da20b579eb9db2bb386a521df,barkbay/incubator-curator,maven|gradle|eclipse,https://github.com/barkbay/incubator-curator,0,1
3657930,8029,e54dd562354827703b796edd48b9f094d0336d3e,apache/jackrabbit-oak,maven,https://github.com/apache/jackrabbit-oak,202,4
7734861,238,ee52211f05f00706f1cb518dce8f3d572d0e1514,insidy/agentjs,eclipse|android,https://github.com/insidy/agentjs,0,1
11209024,136,faf693941aaa2dd6379fb48b2061661fc5970141,Kruithne/Minecraft-Server-Dump,,https://github.com/Kruithne/Minecraft-Server-Dump,-1,1
3441670,463,ad943808c9a953172faeb9158290cee24c6c98a0,ghais/rice,maven,https://github.com/ghais/rice,1,4
